ord,n,m,all_data,a,find_counterfactual_set,select_optimal_pairs,improved_counterfactual,time,equal_r1_r2,equal_r1_r3,equal_r2_r3
27,20,23,"[([77], 0.002487161101199859), ([5], 0.004312935508268277), ([84], 0.0017790727633137638), ([72], 0.0011175712062615251), ([70], 0.004096156510193882), ([52, 70], 0.006489420618573253), ([53, 84], 0.005857220846542123), ([9, 77], 0.006605187971093028), ([58, 72], 0.00558072106179573), ([13, 5], 0.008566184908279192), ([26, 13, 5], 0.01345023203033881), ([35, 52, 70], 0.008256999042638683), ([57, 58, 72], 0.010350151061393892), ([8, 9, 77], 0.01124215146487208), ([98, 53, 84], 0.00926550594522386), ([62, 8, 9, 77], 0.012759705808033038), ([24, 98, 53, 84], 0.014050276154546053), ([21, 26, 13, 5], 0.017188007451178856), ([92, 57, 58, 72], 0.011362349819154778)]",0.018152416815018325,"[5, 24, 98, 53, 84]","[70, 58, 72, 13, 5]",[],"[7.343292236328125e-05, 0.005158185958862305, 9.632110595703125e-05]",TRUE,FALSE,FALSE
27,14,24,"[([41], 0.0022400854886713453), ([4], 0.004693966711816989), ([14], 0.004007423379140892), ([36], 0.001808086609420112), ([1], 0.0024112379916895687), ([29], 0.0016016926721559395), ([63], 0.001397373628490939), ([17], 0.0027908464910466123), ([32], 3.58070750365885e-05), ([59], 0.0023210130412303397), ([62, 14], 0.004215953889623099), ([10, 32], 0.004568027376893261), ([71, 29], 0.002057383912692604), ([55, 71, 29], 0.004756988674172034)]",0.025161942466080826,"[4, 14, 17, 1, 59, 10, 32, 55, 71, 29]","[41, 4, 14, 17, 59, 10, 32, 55, 71, 29]",[],"[0.00010466575622558594, 0.005784749984741211, 9.322166442871094e-05]",TRUE,FALSE,FALSE
27,15,25,"[([87], 0.002421944009714714), ([1], 0.004091302116910869), ([25], 0.004730123272213436), ([66], 0.004193046141231047), ([23], 0.003115987809045014), ([34], 0.0021774149533925046), ([98], 0.0036640579541123057), ([91, 23], 0.007242734482896474), ([78, 87], 0.002776403806585141), ([37, 91, 23], 0.007337004840951275), ([29, 78, 87], 0.006223326689253019), ([68, 37, 91, 23], 0.008831932693268459), ([40, 29, 78, 87], 0.010957430021846678)]",0.014073922000660788,"[25, 66, 91, 23]","[1, 25, 23, 34]",[],"[5.5789947509765625e-05, 0.0015017986297607422, 7.796287536621094e-05]",TRUE,FALSE,FALSE
27,19,26,"[([37], 0.0013589496667449918), ([11], 0.0010511204857467937), ([44], 0.0011257618579813943), ([5, 37], 0.002101036858077993), ([87, 11], 0.0020772064607695586), ([40, 87, 11], 0.0040911490467052), ([98, 5, 37], 0.003279718938477095), ([85, 40, 87, 11], 0.004377527479118441), ([14, 98, 5, 37], 0.005840632728464022), ([53, 85, 40, 87, 11], 0.00694189770304971), ([24, 14, 98, 5, 37], 0.006738361191099719), ([1, 53, 85, 40, 87, 11], 0.010601477519706384), ([25, 24, 14, 98, 5, 37], 0.007165888891923295), ([48, 1, 53, 85, 40, 87, 11], 0.011863102776815843), ([69, 25, 24, 14, 98, 5, 37], 0.009610412245666925)]",0.03781331658446094,[],[],[],"[0.00040078163146972656, 0.0004496574401855469, 6.723403930664062e-05]",TRUE,TRUE,TRUE
27,14,27,"[([9], 0.0007404043560605034), ([87], 0.001360049213600663), ([28], 0.0006577017258723494), ([23], 0.002625438738967091), ([68], 0.004263618645853522), ([66], 0.0020466936790935614), ([56], 0.0049349608460848736), ([100], 0.002444636326492291), ([2, 56], 0.0052318617594879595), ([78, 87], 0.004545476025085475), ([54, 9], 0.0033214975685011026), ([44, 68], 0.006686058376748633), ([57, 23], 0.0046351665885921945), ([17, 54, 9], 0.005222717596316022)]",0.023153059885290848,"[56, 68, 23, 100, 17, 54, 9, 78, 87]","[56, 100, 78, 87, 44, 68, 57, 23]",[],"[0.00010800361633300781, 0.0036029815673828125, 6.794929504394531e-05]",FALSE,FALSE,FALSE
27,19,28,"[([8], 0.003176414521160586), ([26], 0.0024359285946838967), ([25], 0.003906479401621874), ([27], 0.0005252107184246491), ([67], 0.003844422507584735), ([74], 0.0018348660026333218), ([70], 0.001153563432325147), ([29, 67], 0.005573674189802737), ([98, 8], 0.005239134723841207), ([40, 70], 0.0026718949125345936), ([99, 26], 0.004722023409228511), ([95, 74], 0.005691080404139844), ([35, 99, 26], 0.0070477500215596085), ([47, 40, 70], 0.003032685900164604), ([36, 29, 67], 0.008737273903895264), ([41, 95, 74], 0.007032691222990377), ([59, 98, 8], 0.009220810008414689), ([62, 35, 99, 26], 0.011135194793038448), ([100, 41, 95, 74], 0.009316035372894391)]",0.045636583746800914,[],"[25, 27, 47, 40, 70, 36, 29, 67, 59, 98, 8, 62, 35, 99, 26, 100, 41, 95, 74]",[],"[0.00041556358337402344, 0.012345075607299805, 0.00010418891906738281]",FALSE,TRUE,FALSE
27,19,29,"[([7], 0.001199139725344417), ([62], 0.004601251813865657), ([2], 0.004837826076915498), ([86], 0.0044824963366014514), ([81], 0.004547794533832517), ([16], 0.0012596166128783326), ([85], 0.0035458952818951494), ([76], 0.0007832366806320806), ([84], 0.0003772685863503528), ([46], 0.0006460048455265299), ([92], 0.003703704278891646), ([75], 0.0006913486287082494), ([77], 0.004782896351712805), ([4, 7], 0.00312341295442951), ([79, 62], 0.005892866516094394), ([74, 92], 0.007344438260900251), ([66, 2], 0.005074524793154999), ([51, 86], 0.005516896763893634), ([48, 79, 62], 0.008275603250547676)]",0.016917796633049476,"[2, 77, 74, 92]","[2, 77, 74, 92]",[],"[4.2438507080078125e-05, 0.3106527328491211, 0.00014090538024902344]",TRUE,FALSE,FALSE
27,13,30,"[([61], 0.0001145880041074804), ([13], 0.0031609589006921335), ([23], 0.0028356434574123013), ([88], 0.0027015526763858972), ([98], 0.0022162617328976954), ([15], 0.000450680034288673), ([21], 0.002539201610779892), ([64, 15], 0.0049263432762744214), ([94, 21], 0.006838401760234472), ([6, 13], 0.007592781637357273), ([63, 23], 0.003678387000371861), ([60, 88], 0.002722242205409473), ([12, 63, 23], 0.005484595656237646)]",0.0034272915058787784,"[13, 23]","[13, 15]",[64],"[2.6226043701171875e-05, 0.0016567707061767578, 6.4849853515625e-05]",TRUE,FALSE,FALSE
27,11,31,"[([49], 0.004707310134955629), ([85], 0.00428133752565384), ([47], 0.002758952556433553), ([37], 0.0020090873750382714), ([98], 0.0029700261349758644), ([13], 0.001276785270783407), ([81], 0.0005921991442990615), ([76], 0.003956774550759298), ([36], 0.0001519825399987701), ([35], 0.0034570380986384524), ([48], 0.003341864434741059)]",0.010899673219729764,"[49, 85, 76]","[49, 47, 35]",[],"[2.1457672119140625e-05, 0.0015094280242919922, 5.1021575927734375e-05]",TRUE,FALSE,FALSE
27,11,32,"[([9], 0.0009793842878089325), ([25], 0.003712129434904561), ([18], 0.0006795526852637602), ([49], 0.0002932597909330903), ([29], 0.00416943394559489), ([22], 0.0003843730892779812), ([94], 0.004893559474815976), ([5], 0.004055572431349526), ([46], 0.0038781661355007193), ([76], 0.004422881023142431), ([40], 0.0030979753173979723)]",0.01566202123054186,"[94, 76, 29, 5]","[29, 5, 76, 40]",[],"[2.5033950805664062e-05, 0.0014462471008300781, 4.982948303222656e-05]",TRUE,FALSE,FALSE
27,13,33,"[([8], 0.003770376582450121), ([39], 0.0028700385493061155), ([25, 8], 0.005239483905222664), ([27, 39], 0.0047746186210997875), ([31, 25, 8], 0.008399459776370511), ([72, 27, 39], 0.007122085339975659)]",0.002143559834055494,[8],[39],[31],"[5.9604644775390625e-06, 2.193450927734375e-05, 3.0517578125e-05]",TRUE,TRUE,TRUE
27,17,34,"[([33], 0.00494112913878388), ([17], 0.003053822378656526), ([41], 0.0002326922177765217), ([87], 0.0016132047444956028), ([9], 0.0033213741896367327), ([97], 0.0027192557094070187), ([13], 0.003927810279362516), ([45], 0.0013863217573164383), ([83], 0.003966158251179909), ([75], 0.0003973397521618388), ([85], 0.0006285425116703824), ([20, 85], 0.004223662851104675), ([76, 20, 85], 0.007710200459613676), ([63, 76, 20, 85], 0.008234094363885966), ([10, 63, 76, 20, 85], 0.012527655139202717)]",0.018773863651769376,"[33, 83, 13, 9, 17]","[33, 9, 97, 13, 83]",[],"[5.078315734863281e-05, 0.010643720626831055, 9.560585021972656e-05]",TRUE,FALSE,FALSE
27,14,35,"[([19], 0.004311517969808889), ([52], 0.0038856286616368763), ([100], 0.004649274405761104), ([71, 52], 0.008195782013292767), ([7, 19], 0.008636556561992628), ([93, 100], 0.008537987057681192), ([61, 93, 100], 0.010066432463912197), ([67, 7, 19], 0.012554946998272767), ([47, 71, 52], 0.011844526116534195)]",0.03636332130182743,[],[],[],"[0.0001373291015625, 7.915496826171875e-05, 3.886222839355469e-05]",TRUE,TRUE,TRUE
27,20,36,"[([12], 0.0013803384505008099), ([30], 0.0036880145666663517), ([2], 0.001518236238119653), ([62, 12], 0.004850372653850693), ([5, 30], 0.00840622826849364), ([9, 2], 0.0029535376843796927), ([68, 62, 12], 0.005543802370183752), ([99, 5, 30], 0.011646347892990197), ([45, 9, 2], 0.00484705456151708), ([37, 45, 9, 2], 0.008210563698765834), ([48, 99, 5, 30], 0.01588014818572868), ([40, 68, 62, 12], 0.006500507645561602), ([21, 48, 99, 5, 30], 0.01907298258416503), ([17, 40, 68, 62, 12], 0.011070346767341059), ([11, 37, 45, 9, 2], 0.011974293225170456)]",0.04296410263837387,[],[],[],"[0.0003674030303955078, 0.0004591941833496094, 6.127357482910156e-05]",TRUE,TRUE,TRUE
27,16,37,"[([26], 0.002095593791427343), ([15], 0.0016538679513539683), ([13], 0.004153548512496492), ([53], 0.0018927075152237783), ([85], 0.004809571715095562), ([71], 0.003959754643804227), ([12], 0.004543158485882058), ([10], 0.0016824350429402834), ([40], 0.004156583655024851), ([62], 0.00431177791085633), ([32], 0.0036998947615914457), ([64, 40], 0.006754451279186181), ([72, 26], 0.0034752885484619113), ([63, 53], 0.0044511541841828735), ([6, 13], 0.007100078668440637), ([87, 6, 13], 0.00783616576907429)]",0.01129370316280864,"[85, 6, 13]","[12, 64, 40]",[],"[2.6226043701171875e-05, 0.021241188049316406, 9.989738464355469e-05]",TRUE,FALSE,FALSE
27,19,38,"[([26], 0.002507730215361968), ([70], 0.004053967299530547), ([40], 0.003007325925125969), ([35], 0.0021260935207258846), ([28], 0.0027630550143800006), ([1], 0.001892909440638179), ([30], 0.0008426774667631088), ([8], 0.0024611155471121553), ([4], 0.0006364418856914145), ([2], 0.0031898335677854033), ([23], 0.001739366594724215), ([59], 0.0028199889268717376), ([62], 0.0007650078287036316), ([86], 0.00202232128123457), ([5], 0.0016008053715323401), ([31, 1], 0.006203247204776573), ([24, 2], 0.003439921373413957), ([94, 8], 0.006531895943638002), ([92, 94, 8], 0.006738173902932877)]",0.024972122830855696,"[70, 2, 94, 8, 31, 1, 40, 59]","[70, 40, 2, 86, 31, 1, 94, 8]",[],"[9.441375732421875e-05, 0.5344769954681396, 0.00013446807861328125]",TRUE,FALSE,FALSE
27,14,39,"[([88], 0.0016371496868979125), ([23], 0.004572390400929091), ([60], 0.0002378109548834112), ([58], 0.0018741637141715046), ([45], 0.004110953989973777), ([59], 0.0005709761140249054), ([49], 0.002059333925924121), ([93], 0.0010338657892160496), ([74], 0.0006510135919758203), ([24], 0.0041509147462063635), ([25, 74], 0.004428216984320885), ([9, 93], 0.005540158753302866), ([70, 49], 0.006558393219615636), ([96, 9, 93], 0.009126314941771557)]",0.014152808513314165,"[23, 24, 45, 49]","[23, 45, 9, 93]",[],"[4.553794860839844e-05, 0.0067403316497802734, 9.083747863769531e-05]",TRUE,FALSE,FALSE
28,13,0,"[([64], 0.0024963891240185492), ([88], 0.004841013938001308), ([90], 0.0017339236761990124), ([74], 0.0034839232733882594), ([17], 0.002395675249276775), ([49], 0.0033991295197322168), ([47], 0.0007755351794027332), ([34], 0.004506089254889781), ([21], 0.0005066454204634057), ([11], 0.003345359426731083), ([99, 17], 0.004063474647082636), ([68, 99, 17], 0.005578677836964042), ([23, 68, 99, 17], 0.006185289187721979)]",0.015388426087584681,"[88, 34, 74, 49]","[88, 49, 34, 11]",[],"[4.506111145019531e-05, 0.0033385753631591797, 6.818771362304688e-05]",TRUE,FALSE,FALSE
28,15,1,"[([99], 8.79549746349539e-05), ([76], 0.0014219384189103274), ([30], 0.003698969766087578), ([3], 0.0043465298800361854), ([28], 0.0025223624190758988), ([25], 0.0006880368853022118), ([37], 0.0008131362797117065), ([49], 0.0017984135276472892), ([20], 0.0005224663879578273), ([89], 0.000652819393072579), ([1], 0.004003529511691305), ([87], 0.0002881554970648742), ([56], 0.0010516215519731048), ([59, 76], 0.005023552888081687), ([95, 99], 0.0017164472733754987)]",0.010291443423901071,"[3, 1, 30]","[30, 3, 28]",[],"[3.147125244140625e-05, 0.024720430374145508, 0.00011658668518066406]",TRUE,FALSE,FALSE
28,12,2,"[([68], 0.004325984116101142), ([1], 0.0025022798658741376), ([91], 0.004746628642029786), ([78], 0.0035438478773884776), ([47], 0.001038106368220536), ([18], 0.0004593565393047155), ([69], 0.0005005428688750435), ([58], 0.0015529723574067916), ([70], 0.0001585955428115282), ([23, 70], 0.0002226307121039256), ([50, 1], 0.0031870079599409266), ([13, 91], 0.007681231583826397)]",0.002705143896136439,[91],[78],[68],"[1.2636184692382812e-05, 0.0018277168273925781, 6.771087646484375e-05]",TRUE,TRUE,TRUE
28,14,3,"[([17], 0.0023950228130009427), ([93], 0.00230272969776323), ([37], 0.000993723364218539), ([31], 0.0010297511344117233), ([74], 0.003910186894596448), ([97], 0.0002196850818019691), ([61], 0.004181245284754673), ([13, 37], 0.0032862362727391287), ([91, 97], 0.004653204048271567), ([4, 61], 0.0069304043239256565), ([72, 93], 0.006481714914327544), ([84, 72, 93], 0.00984642415901163), ([30, 91, 97], 0.009055716712680007), ([14, 84, 72, 93], 0.010709559741236743)]",0.010208675155610096,"[61, 74, 17]","[74, 72, 93]",[],"[3.528594970703125e-05, 0.002195119857788086, 7.224082946777344e-05]",TRUE,FALSE,FALSE
28,20,4,"[([6], 0.0014883611739869823), ([25], 0.0018266182618094145), ([99], 0.0010993957799730848), ([61, 99], 0.0026224088836718455), ([11, 6], 0.0021731479236134672), ([15, 25], 0.004687944483041522), ([48, 61, 99], 0.005696924015403735), ([9, 11, 6], 0.005337933687992879), ([1, 15, 25], 0.0068268720447001215), ([52, 48, 61, 99], 0.00889443336753879), ([60, 1, 15, 25], 0.007748812483497742), ([76, 9, 11, 6], 0.006590102326647566)]",0.0015214919604065404,[25],[25],[52],"[1.0013580322265625e-05, 0.0002009868621826172, 4.863739013671875e-05]",TRUE,TRUE,TRUE
28,20,5,"[([51], 0.0045867073286491936), ([42], 0.004466915321193976), ([13], 0.0015700258812050044), ([50], 0.0010415031128131725), ([3], 0.004695983187328362), ([1], 0.0036759018739628553), ([31, 3], 0.007348453107519923), ([17, 1], 0.006788330052309756), ([99, 42], 0.006239541825961735), ([80, 13], 0.001900482462719414), ([69, 51], 0.008423855317384023), ([100, 50], 0.0011186192056813799), ([30, 80, 13], 0.005352570807511953), ([97, 69, 51], 0.013237912294504984), ([36, 30, 80, 13], 0.008152895390061997), ([89, 36, 30, 80, 13], 0.00877138909332883), ([20, 89, 36, 30, 80, 13], 0.0123138937936813), ([96, 20, 89, 36, 30, 80, 13], 0.01636537655647507)]",0.0660990329810228,[],[],[],"[0.0005617141723632812, 0.006376981735229492, 8.988380432128906e-05]",TRUE,TRUE,TRUE
28,17,6,"[([44], 0.0010102915684119347), ([58], 0.0006671181124319537), ([53], 0.003985090887824847), ([17], 0.004688632794668533), ([99], 0.002658738832202655), ([19], 0.0031207257086114516), ([60], 0.0020602880286948715), ([77], 0.004029113070052021), ([32], 0.004998830155953241), ([35, 17], 0.008283311899146602), ([43, 32], 0.006681850742569115), ([98, 99], 0.003182634788466419), ([2, 58], 0.0034185618754774523), ([85, 77], 0.006110738778890944), ([34, 2, 58], 0.007328350869451429), ([41, 98, 99], 0.007608442160160729), ([40, 41, 98, 99], 0.00971291702518327)]",0.03166431809923455,"[32, 17, 77, 53, 19, 41, 98, 99, 2, 58]","[53, 19, 77, 32, 35, 17, 34, 2, 58]",[],"[0.00016355514526367188, 0.015253067016601562, 0.0001010894775390625]",FALSE,FALSE,FALSE
28,10,7,"[([15], 0.00470614705671955), ([24], 0.002286581134775056), ([50], 0.0032856201167627015), ([23], 0.0033982551726688295), ([63, 23], 0.004136651781921715), ([61, 50], 0.006049130096637847), ([1, 15], 0.007790820528013319), ([82, 24], 0.0022888272090831824)]",0.011033979246938221,"[15, 23, 50]","[50, 1, 15]","[1, 15, 50, 61]","[3.24249267578125e-05, 7.867813110351562e-05, 3.743171691894531e-05]",TRUE,FALSE,FALSE
28,14,8,"[([45], 0.0002453851185416916), ([3], 0.004007386429914856), ([97], 0.0023201441245398412), ([10], 0.00419390758528628), ([85], 0.00052662309876644), ([36], 0.000646079535038091), ([76], 0.0021269245516261433), ([35], 0.0047297341225175475), ([86], 0.0033878202103865248), ([58], 0.0043038591754629985), ([61], 0.0006375622066870341), ([51, 61], 0.005233244850595964), ([98, 35], 0.006353227532736979), ([15, 98, 35], 0.00996536644608493)]",0.01410254227563417,"[35, 58, 51, 61]","[10, 35, 51, 61]",[],"[3.790855407714844e-05, 0.00778651237487793, 7.534027099609375e-05]",TRUE,FALSE,FALSE
28,18,9,"[([98], 0.0034387610638409163), ([29], 0.0009639926277924044), ([62], 0.0005335164280684312), ([74], 0.0006148596009169805), ([40], 0.004538391621115172), ([20], 0.0001317139201436579), ([6], 5.97235652789291e-05), ([25], 0.0014789829167533948), ([17], 0.0024572517284561592), ([100], 0.0007626122035426569), ([7], 0.0006860224455797492), ([78], 0.0042982385443842384), ([64, 100], 0.003010745947818152), ([76, 74], 0.0034742587567133665), ([4, 6], 0.0005746182897641915), ([60, 17], 0.006992028092669335), ([65, 64, 100], 0.007896945137888588), ([87, 65, 64, 100], 0.01264945829616334)]",0.010842503321824487,"[40, 60, 17]","[78, 60, 17]",[],"[3.314018249511719e-05, 0.1447436809539795, 0.0001533031463623047]",TRUE,FALSE,FALSE
28,16,10,"[([36], 0.0015289829694939416), ([89], 0.002970201465979429), ([5, 89], 0.0037004722184317594), ([76, 36], 0.003747361390018598), ([15, 76, 36], 0.007123381588569836), ([29, 5, 89], 0.007458299347559826)]",0.0015055438466140903,[89],[36],[29],"[1.0967254638671875e-05, 3.266334533691406e-05, 3.886222839355469e-05]",TRUE,TRUE,TRUE
28,18,11,"[([62], 0.004428055330643747), ([25], 0.002272086725371798), ([83], 0.0023815762859872858), ([45], 0.003363735086867321), ([2], 0.004780478118795175), ([3], 0.0028037978780224722), ([16], 0.004024812879103205), ([80], 0.0016380385989107143), ([88], 0.0019524472174375451), ([77], 0.0018718465554029063), ([47], 0.00224328606808762), ([50], 0.00397434869576297), ([53], 0.004361099259065583), ([67], 0.0018317521276238825), ([46], 0.0037410107348794875), ([96], 0.0030275722950608088), ([15, 62], 0.0048069979521659185), ([99, 15, 62], 0.008154511087901262)]",0.01982837394732508,"[2, 62, 53, 16, 50]","[62, 2, 16, 47, 53]",[],"[6.532669067382812e-05, 0.4886283874511719, 0.00012922286987304688]",TRUE,FALSE,FALSE
28,16,12,"[([42], 0.0004098556986245272), ([77], 0.00255981972138541), ([31], 0.002254627170823689), ([39], 0.002834646968667387), ([48], 0.0025639818689302592), ([69], 0.000934082552604335), ([22], 0.0005972435295197199), ([32], 0.00269120632964086), ([18], 0.0024564906983523976), ([58], 0.0027277845218948954), ([63], 0.004619953175608995), ([95], 0.0001054142186100376), ([37, 32], 0.002881201171677607), ([65, 22], 0.00202824481751431), ([25, 42], 0.0018285741740909384), ([97, 18], 0.007203274181657117)]",0.002665192859271548,[63],[32],[97],"[1.3113021850585938e-05, 0.03457355499267578, 0.00010991096496582031]",TRUE,TRUE,TRUE
28,16,13,"[([20], 0.003208482146143873), ([55], 0.0001038905764437548), ([78], 0.003264199349584747), ([85], 0.002982185644573327), ([40], 0.003974704541857776), ([30], 0.0009482957308561074), ([31, 40], 0.006218090882044761), ([53, 30], 0.005698132299066675), ([93, 20], 0.0048885753444735695), ([44, 55], 0.003288704289082259), ([17, 85], 0.00739799488531762), ([46, 53, 30], 0.008373084115549618), ([66, 93, 20], 0.0073028458770154365), ([36, 31, 40], 0.0067992915845526605), ([42, 66, 93, 20], 0.011521114242122937), ([51, 36, 31, 40], 0.006919932058750278)]",0.007889005972047839,"[46, 53, 30]","[85, 40, 30]",[],"[3.600120544433594e-05, 0.0034821033477783203, 7.915496826171875e-05]",TRUE,FALSE,FALSE
28,15,14,"[([13], 0.0026646553005793584), ([27], 0.0037143640034876858), ([76], 0.004046917044341229), ([54], 0.004461346732555003), ([92], 0.0005695764876261744), ([80], 0.0018924777219756167), ([39], 0.0015236939535566302), ([37], 0.0013125930701684164), ([74], 0.0015520569191436978), ([1], 0.003111771861629438), ([46], 0.0016501920770877587), ([68], 0.0012962327687232205), ([49, 37], 0.003628290189133885), ([67, 80], 0.006077467845224927), ([48, 67, 80], 0.00832400767977414)]",0.007806582337742428,"[54, 76]","[27, 54]","[54, 76]","[3.409385681152344e-05, 0.01873946189880371, 9.799003601074219e-05]",TRUE,TRUE,TRUE
