user,rec,score
358,521,5.0589337
358,491,5.057892
358,1174,5.0370407
358,485,5.018526
359,316,5.283456
359,165,5.1951466
359,218,5.049753
359,270,5.006958
359,168,4.977471
359,1441,4.9752827
359,311,4.973235
359,250,4.9605865
359,188,4.9594502
359,1013,4.860722
359,1118,4.846671
359,456,4.8344016
359,113,4.802235
359,895,4.7818103
359,1010,4.769852
359,392,4.7672925
359,526,4.7507997
359,169,4.7329297
359,164,4.7213726
359,1156,4.713524
360,218,5.1844025
360,456,5.0258694
360,126,4.9830523
360,609,4.875581
360,250,4.866574
360,168,4.790446
360,355,4.7886453
360,186,4.776809
360,895,4.761367
360,132,4.751671
360,16,4.7497544
360,639,4.7470517
360,63,4.720475
360,611,4.7185173
360,198,4.712048
360,526,4.7013993
360,113,4.680346
360,316,4.6749516
360,175,4.6649246
360,655,4.657686
361,937,5.0570645
361,1118,4.9155335
361,714,4.8399496
361,446,4.8055267
361,261,4.7507505
361,839,4.7049184
361,59,4.6035013
361,18,4.5886865
361,8,4.5861707
361,306,4.5606594
361,178,4.5551896
361,108,4.542207
361,1411,4.5338745
361,1154,4.513352
361,901,4.4982233
361,99,4.496589
361,341,4.4865003
361,654,4.4755216
361,1330,4.448556
361,325,4.440487
362,970,5.740283
362,1252,5.648155
362,390,5.6311164
362,142,5.475689
362,702,5.45823
362,135,5.4010534
362,484,5.394183
362,406,5.3914146
362,494,5.365728
362,487,5.3249674
362,145,5.267995
362,342,5.234473
362,376,5.2213783
362,749,5.183831
362,1248,5.162348
362,11,5.146469
362,296,5.1333513
362,477,5.0953574
362,113,5.0752687
362,250,5.0732336
363,188,5.8606133
363,1226,5.8570065
363,1111,5.6998734
363,165,5.5962763
363,113,5.5778627
363,1010,5.4697595
363,97,5.42085
363,731,5.38638
363,171,5.3706894
363,527,5.3167953
363,316,5.255934
363,250,5.209533
363,173,5.181098
363,915,5.1593385
363,406,5.1525626
363,1140,5.1520987
363,689,5.1452456
363,63,5.145186
363,1106,5.1361136
363,168,5.1359196
364,1012,5.17861
364,1013,5.1590147
364,1181,5.008442
364,165,5.0005193
364,688,4.9395075
364,661,4.9234962
364,695,4.8081207
364,1231,4.7892575
364,643,4.7877173
364,245,4.7716274
364,1177,4.770275
364,428,4.7533226
364,522,4.7284565
364,1485,4.7119894
364,484,4.6946793
364,406,4.6867
364,297,4.686287
364,719,4.6825314
364,1282,4.67605
364,295,4.661591
365,1485,5.042613
365,479,4.804962
365,476,4.8012676
365,1136,4.7710614
365,189,4.7564726
365,1330,4.7540607
365,1440,4.738224
365,316,4.7108974
365,1055,4.687003
365,1088,4.681278
365,939,4.672281
365,1146,4.6476398
365,133,4.634776
365,643,4.6293745
365,198,4.618662
365,295,4.6149664
365,691,4.5951204
365,601,4.589925
365,1036,4.5846415
365,1158,4.5804567
366,168,5.6077166
366,611,5.5406585
366,300,5.2923694
366,1352,5.2611337
366,49,5.2128778
366,706,5.184931
366,897,5.1330748
366,1578,5.0933013
366,165,5.0921144
366,1441,5.0804863
366,177,5.074847
366,406,5.0634418
366,1382,5.059312
366,1012,5.0528092
366,1049,5.043753
366,1111,5.011221
366,714,5.003255
366,528,4.994547
366,749,4.9846783
366,88,4.984395
367,643,5.222816
367,1123,5.212749
367,250,5.1584406
367,522,5.146723
367,683,5.0975585
367,479,4.9920697
367,1012,4.967105
367,428,4.9496574
367,1593,4.934624
367,1485,4.9257107
367,1182,4.8435974
367,152,4.8237453
367,331,4.75969
367,330,4.706209
367,1118,4.6966085
367,6,4.6963053
367,1049,4.6874638
367,427,4.665989
367,693,4.665169
367,628,4.6550465
368,21,6.6679516
368,250,6.039203
368,173,5.71461
368,518,5.5719934
368,658,5.4860225
368,172,5.44987
368,308,5.3930492
368,280,5.3559213
368,1042,5.3349032
368,203,5.3124948
368,311,5.2640495
368,326,5.2408257
368,204,5.2351837
368,270,5.1660714
368,152,5.1654906
368,264,5.0269127
368,194,5.0206537
368,120,5.011989
368,128,4.9859858
368,68,4.979826
369,749,5.721334
369,897,5.2641068
369,1330,5.1105475
369,1011,5.064088
369,928,5.0476556
369,1430,5.0352693
369,948,4.9789014
369,1140,4.9656973
369,314,4.9525833
369,1075,4.93224
369,830,4.9030356
369,1220,4.865612
369,949,4.854632
369,1114,4.8388567
369,954,4.8318677
369,1485,4.7933726
369,732,4.771636
369,849,4.751049
369,529,4.72888
369,1094,4.711434
370,1330,5.0315976
370,1111,4.9987354
370,1430,4.958127
370,428,4.927013
370,113,4.9141793
370,464,4.789669
370,123,4.7454605
370,1226,4.7150373
370,511,4.694561
370,1525,4.6912127
370,1254,4.6875925
370,893,4.6730914
370,188,4.671885
370,118,4.632218
370,223,4.6207447
370,541,4.604539
370,742,4.5663853
370,314,4.5288987
370,283,4.5126863
370,749,4.502559
371,914,5.7246656
371,1496,5.5659513
371,226,5.4720535
371,611,5.4620647
371,342,5.4176435
371,208,5.3955994
371,72,5.3315883
371,201,5.329461
371,654,5.318593
371,706,5.301244
371,1118,5.246599
371,632,5.180956
371,1297,5.1154256
371,701,5.1104536
371,937,5.09972
371,168,5.096989
371,133,5.089671
371,420,5.0422335
371,300,5.0308895
371,84,5.024039
372,147,6.3048234
372,65,5.7057476
372,1118,5.675626
372,219,5.539718
372,407,5.5305023
372,971,5.470752
372,694,5.461442
372,1075,5.4473324
372,83,5.407899
372,922,5.3703012
372,645,5.3687935
372,461,5.3525915
372,1140,5.3512325
372,551,5.334607
372,537,5.319799
372,741,5.2889013
372,766,5.2668843
372,1299,5.2298098
372,120,5.21977
372,1444,5.21166
373,613,5.7838564
373,1352,5.6422186
373,652,5.5183887
373,484,5.491637
373,605,5.483036
373,631,5.478919
373,241,5.475769
373,789,5.4696136
373,528,5.3644238
373,495,5.36165
373,1190,5.340915
373,636,5.3252907
373,1181,5.2727804
373,390,5.214396
373,179,5.209046
373,271,5.2032576
373,1003,5.2018576
373,661,5.186569
373,500,5.1691065
373,1578,5.1633015
374,270,4.1151996
374,495,4.0447583
374,701,4.0400467
374,1118,3.97661
374,344,3.8340573
374,313,3.8043315
374,650,3.7942922
374,72,3.761992
374,342,3.7529068
374,308,3.7402177
374,47,3.709959
374,226,3.682979
374,646,3.6812346
374,291,3.6263056
374,191,3.5304534
374,586,3.5266287
374,937,3.5213633
374,1010,3.5168319
374,645,3.4990559
374,168,3.4936008
375,1111,5.782441
375,113,5.6537285
375,661,5.5851617
375,1330,5.5848374
375,1226,5.5809836
375,645,5.5501046
375,55,5.5124125
375,461,5.5042596
375,171,5.501098
375,355,5.472427
375,1430,5.4675827
375,63,5.445844
375,136,5.4449673
375,1181,5.430068
375,406,5.4273605
375,99,5.4161024
375,714,5.4108753
375,314,5.384447
375,529,5.3747153
375,188,5.34238
376,178,6.088943
376,344,6.031977
376,47,5.8048277
376,953,5.5695114
376,181,5.4908504
376,322,5.4726305
376,274,5.346305
376,914,5.3165016
376,646,5.23487
376,55,5.222922
376,148,5.2015176
376,639,5.1676927
376,612,5.125061
376,506,5.1048107
376,850,5.104008
376,652,5.093264
376,867,5.0468473
376,198,5.043541
376,303,5.0046687
376,610,4.9979734
377,165,4.8214145
377,417,4.780762
377,173,4.763817
377,21,4.7445474
377,63,4.743253
377,250,4.6855454
377,160,4.6682715
377,214,4.667963
377,98,4.5811768
377,86,4.5469704
377,316,4.5275526
377,78,4.5185394
377,113,4.4870653
377,128,4.4845724
377,132,4.477281
377,942,4.460307
377,203,4.452871
377,1123,4.4434395
377,646,4.42225
377,485,4.420743
378,181,5.344572
378,1220,5.3332806
378,47,5.194374
378,343,5.184002
378,1140,5.149603
378,1118,5.11038
378,135,5.0890856
378,610,5.0754533
378,895,5.036883
378,1441,5.0226164
378,392,4.9897547
378,21,4.9778337
378,512,4.9380765
378,55,4.878156
378,270,4.864926
378,1011,4.854696
378,173,4.848604
378,639,4.8347483
378,311,4.8312035
378,498,4.8234186
379,165,5.7877755
379,1226,5.289684
379,168,5.2817955
379,250,5.2649107
379,63,5.22327
379,113,5.174024
379,316,5.151892
379,173,5.126913
379,188,5.1098704
379,270,5.091738
379,21,5.082079
379,494,5.0594835
379,314,5.0190487
379,214,5.005494
379,171,4.9770184
379,731,4.955606
379,49,4.909985
379,689,4.8880534
379,1106,4.8868628
379,295,4.868548
380,1111,5.3286824
380,250,5.3083935
380,188,5.305749
380,49,5.2703557
380,168,5.259668
380,1226,5.162581
380,611,5.104905
380,165,5.0851674
380,164,5.0395575
380,113,5.022999
380,957,4.8588266
380,513,4.85275
380,283,4.8492856
380,527,4.8246408
380,578,4.785664
380,296,4.7691765
380,291,4.765284
380,172,4.7598224
380,541,4.7533813
380,142,4.688012
381,165,4.7141857
381,126,4.631849
381,501,4.610504
381,355,4.423491
381,609,4.4123483
381,476,4.3823643
381,250,4.3605895
381,1036,4.3542957
381,168,4.3539424
381,198,4.3429866
381,513,4.313237
381,516,4.27573
381,189,4.2669263
381,848,4.2607203
381,528,4.232805
381,937,4.205706
381,47,4.2032065
381,295,4.1998596
381,124,4.1888704
381,11,4.179261
382,714,5.391706
382,1124,5.1765666
382,688,5.102348
382,809,5.0269356
382,55,5.002881
382,1382,4.9789195
382,261,4.972603
382,645,4.93706
382,1581,4.931709
382,1352,4.802925
382,47,4.7939925
382,1582,4.7692513
382,698,4.757831
382,155,4.741686
382,461,4.735627
382,473,4.708926
382,1254,4.690477
382,766,4.685159
382,358,4.66358
382,300,4.6627064
383,165,5.740468
383,1118,5.326157
383,250,5.3067236
383,1182,5.2127714
383,168,5.0315723
383,1444,4.9981127
383,695,4.9811053
383,147,4.9175425
383,862,4.9073167
383,688,4.8969574
383,683,4.84942
383,1156,4.844516
383,295,4.828775
383,611,4.8178463
383,128,4.7991776
383,294,4.771875
383,142,4.751952
383,189,4.7443194
383,1582,4.7142506
383,1248,4.6821623
384,998,5.217371
384,611,5.178562
384,149,4.8734293
384,172,4.7184954
384,183,4.6428647
384,746,4.6154885
384,171,4.5621758
384,175,4.541492
384,1382,4.5071425
384,0,4.5068164
384,344,4.4665675
384,809,4.433985
384,1124,4.429975
384,714,4.399111
384,688,4.3646803
384,92,4.3566403
384,146,4.3498845
384,182,4.3455925
384,131,4.3090367
384,518,4.301399
385,147,5.713287
385,250,5.4878645
385,805,5.2085223
385,1204,5.2073965
385,108,5.099566
385,971,5.0604553
385,1182,5.020567
385,1123,5.0120907
385,658,5.011799
385,695,5.0115848
385,560,4.9783096
385,862,4.9635196
385,628,4.914729
385,407,4.9017105
385,522,4.890881
385,1118,4.8481293
385,859,4.8442945
385,414,4.8427567
385,683,4.827593
385,1012,4.8162136
386,250,6.441135
386,63,6.188066
386,165,6.062372
386,295,5.8836145
386,173,5.6414156
386,171,5.6322546
386,954,5.6312113
386,314,5.6222644
386,172,5.57088
386,49,5.549515
386,168,5.473643
386,180,5.4522123
386,280,5.4517374
386,21,5.411414
386,560,5.3856926
386,113,5.372162
386,128,5.3488073
386,11,5.3283577
386,406,5.308906
386,748,5.305864
387,47,6.0907297
387,55,6.0888596
387,1114,6.057752
387,662,5.9769173
387,1430,5.9161487
387,848,5.900706
387,344,5.873949
387,851,5.7812004
387,915,5.677163
387,652,5.6489477
387,473,5.635975
387,178,5.589102
387,1330,5.540325
387,512,5.4700675
387,705,5.4455557
387,174,5.4307594
387,1578,5.42418
387,113,5.384739
387,609,5.378064
387,1130,5.3659143
388,250,5.4407916
388,165,5.2838
388,1012,5.259828
388,311,5.1099005
388,1231,5.0553036
388,1136,4.923587
388,1146,4.91204
388,643,4.8921986
388,611,4.859985
388,476,4.854602
388,688,4.832951
388,428,4.8317976
388,1088,4.817509
388,146,4.8091254
388,1485,4.8078513
388,189,4.804115
388,1123,4.7972693
388,1013,4.7767916
388,108,4.7726035
388,270,4.7597528
389,113,6.172752
389,47,5.93134
389,1114,5.7314897
389,996,5.6058292
389,406,5.600683
389,1578,5.5926595
389,432,5.5162477
389,314,5.509274
389,491,5.488569
389,610,5.4550734
389,197,5.424097
389,472,5.345945
389,1117,5.328019
389,850,5.32564
389,318,5.314475
389,1049,5.3073974
389,650,5.281481
389,118,5.2794104
389,749,5.268687
389,13,5.2636237
390,151,5.5229135
390,1114,5.3875694
390,250,5.342056
390,47,5.188151
390,188,5.0459146
390,432,5.036682
390,480,5.0300665
390,113,5.02663
390,132,4.993311
390,495,4.984637
390,749,4.9365788
390,662,4.9316792
390,610,4.9064655
390,891,4.891451
390,1010,4.877944
390,464,4.8700166
390,766,4.8288608
390,118,4.820254
390,742,4.810659
390,661,4.803224
391,218,5.7252135
391,742,5.5364976
391,1118,5.4883504
391,165,5.47589
391,1182,5.310748
391,916,5.2990327
391,392,5.2821627
391,1065,5.2675085
391,1033,5.232156
391,397,5.1993155
391,933,5.1833115
391,895,5.127938
391,343,5.107931
391,536,5.060667
391,26,5.052042
391,303,5.0421333
391,354,5.0257015
391,181,5.015621
391,891,4.995708
391,1264,4.9881973
392,688,5.387144
392,49,5.3716726
392,1582,5.176595
392,518,5.1041512
392,998,5.0836773
392,525,5.082152
392,421,5.082143
392,131,5.078433
392,807,5.0668406
392,1075,5.057706
392,528,5.0575047
392,1147,5.0009017
392,1444,4.9231663
392,27,4.898802
392,1352,4.87105
392,147,4.849921
392,215,4.844122
392,180,4.8192654
392,21,4.8132477
392,698,4.8017316
393,1226,5.8007817
393,749,5.7600865
393,168,5.5916524
393,250,5.5687156
393,188,5.496858
393,1106,5.345787
393,1111,5.318322
393,165,5.3139977
393,63,5.3046894
393,58,5.2148147
393,296,5.2011914
393,11,5.1899657
393,893,5.145948
393,309,5.1322765
393,1290,5.064412
393,406,5.0573525
393,741,5.055101
393,464,5.006937
393,1156,4.999284
393,766,4.9619303
394,1012,5.1968517
394,208,4.9927316
394,249,4.8155293
394,1352,4.8019066
394,445,4.8008
394,91,4.7325535
394,456,4.668824
394,1088,4.598379
394,16,4.5635777
394,652,4.525511
394,950,4.481411
394,1013,4.447143
394,218,4.4203234
394,1181,4.406793
394,514,4.404673
394,473,4.4038568
394,126,4.3993263
394,178,4.382118
394,501,4.377981
394,609,4.377749
395,132,6.2751937
395,514,6.0811977
395,1118,6.048895
395,165,5.8902035
395,914,5.795124
395,611,5.774637
395,766,5.7398562
395,432,5.602871
395,695,5.5851574
395,483,5.5748773
395,979,5.424157
395,268,5.420971
395,1182,5.418569
395,1010,5.3748274
395,188,5.373268
395,688,5.3431005
395,320,5.300049
395,232,5.281513
395,1181,5.2564144
395,183,5.2544956
396,342,5.710702
396,1330,5.2945533
396,893,5.2798376
396,645,5.275728
396,290,5.193709
396,50,5.1455607
396,309,5.0766106
396,742,4.952006
396,113,4.9488235
396,388,4.940046
396,511,4.8631964
396,661,4.8124013
396,99,4.7454357
396,8,4.723772
396,462,4.694238
396,914,4.5909414
396,522,4.5793514
396,674,4.5447984
396,428,4.5381675
396,222,4.5047836
397,1220,6.2804136
397,1140,5.6152368
397,645,5.430845
397,511,5.404597
397,1111,5.346485
397,915,5.340506
397,316,5.3317733
397,222,5.290656
397,1118,5.2540665
397,749,5.2382083
397,893,5.230688
397,647,5.2295504
397,169,5.224316
397,461,5.168434
397,1581,5.1479373
397,270,5.1307983
397,1011,5.108466
397,529,5.0857553
397,342,5.0635376
397,273,5.0617824
398,165,4.88638
398,316,4.7697783
398,355,4.691001
398,126,4.6815543
398,1485,4.6735754
398,171,4.6490235
398,97,4.6404967
398,295,4.6125607
398,1254,4.5968533
398,49,4.5395794
398,218,4.5318656
398,509,4.520975
398,168,4.5050316
398,164,4.4980984
398,189,4.4974475
398,649,4.4848223
398,392,4.4565835
398,714,4.429978
398,971,4.4298334
398,1330,4.407162
399,113,5.6881547
399,893,5.4549437
399,342,5.3814754
399,650,5.282259
399,47,5.114853
399,177,5.012778
399,314,4.9702644
399,388,4.933659
399,189,4.893841
399,673,4.8878803
399,526,4.8650756
399,1049,4.859908
399,1330,4.853667
399,344,4.8444347
399,914,4.816194
399,949,4.796342
399,1578,4.7923317
399,313,4.7905526
399,309,4.7892737
399,510,4.778788
400,937,5.496697
400,212,5.4959297
400,1118,5.37783
400,1011,5.3691134
400,1092,5.2838573
400,189,5.257352
400,390,5.1212835
400,928,5.055794
400,1054,5.021189
400,1330,5.018835
400,1220,4.9746437
400,653,4.9508147
400,830,4.9437423
400,954,4.9040413
400,241,4.891027
400,1190,4.869573
400,1140,4.80755
400,498,4.763387
400,97,4.761455
400,206,4.750309
401,165,5.4795804
401,132,5.4595585
401,186,5.349719
401,63,5.2933855
401,502,5.196278
401,1012,5.178358
401,208,5.122123
401,639,5.1173973
401,485,5.059
401,612,5.036196
401,344,5.0308523
401,1352,5.009301
401,113,5.0065746
401,168,5.001303
401,850,4.946128
401,1181,4.9315624
401,181,4.907104
401,646,4.8944182
401,655,4.8900123
401,162,4.8817286
402,937,5.4078765
402,587,5.196111
402,650,4.929334
402,108,4.8273306
402,337,4.7377944
402,380,4.6114173
402,645,4.595529
402,342,4.543742
402,47,4.4813995
402,106,4.4692545
402,399,4.465859
402,234,4.450398
402,331,4.4184313
402,767,4.409732
402,647,4.4070773
402,1291,4.3514357
402,1124,4.3462944
402,275,4.331253
402,341,4.2855196
402,1196,4.2787595
403,344,6.058579
403,1111,5.6419783
403,165,5.618709
403,611,5.5833764
403,168,5.5474114
403,914,5.531568
403,860,5.418418
403,541,5.414068
403,188,5.3919654
403,851,5.3457284
403,277,5.3222175
403,432,5.30626
403,850,5.29346
403,1205,5.288847
403,99,5.278696
403,1290,5.2747555
403,1578,5.266684
403,915,5.259476
403,714,5.251533
403,149,5.243448
404,937,5.271522
404,1118,5.249982
404,714,5.064884
404,1092,4.9981236
404,952,4.8883247
404,1140,4.88229
404,647,4.8488955
404,342,4.795993
404,498,4.7798305
404,688,4.76749
404,18,4.760721
404,1220,4.7480884
404,1075,4.72847
404,687,4.6814127
404,294,4.666297
404,807,4.6462045
404,99,4.624494
404,1153,4.588061
404,8,4.579684
404,599,4.5792146
405,714,6.9376473
405,971,6.6910467
405,514,6.5335336
405,766,6.514585
405,522,6.513975
405,235,6.3357286
405,688,6.2588224
405,1261,6.246016
405,1382,6.1194754
405,899,6.0320325
405,252,6.0233316
405,749,6.015406
405,18,5.970189
405,303,5.9452186
405,1154,5.9398828
405,1153,5.9261456
405,741,5.915977
405,85,5.9049788
405,1137,5.9012775
405,273,5.883035
406,218,6.054315
406,132,5.7411156
406,208,5.7319937
406,895,5.5616817
406,1012,5.5307245
406,456,5.5047865
406,126,5.395694
406,485,5.3903246
406,1352,5.3757515
406,609,5.288223
406,639,5.263766
406,652,5.2534995
406,355,5.201288
406,186,5.1894517
406,480,5.1808357
406,165,5.089365
406,211,5.0824556
406,655,5.070329
406,445,5.0542936
406,513,5.0519733
407,1118,5.856141
407,937,5.8521023
407,1054,5.6711545
407,390,5.4545045
407,719,5.333816
407,97,5.247216
407,498,5.2312546
407,486,5.194088
407,858,5.172675
407,691,5.143948
407,612,5.104399
407,494,5.088004
407,96,5.0426054
407,1190,5.014543
407,1011,5.011383
407,637,4.993021
407,38,4.969734
407,631,4.9582186
407,226,4.9404526
407,363,4.9210334
408,168,4.922586
408,186,4.8357983
408,113,4.831136
408,1114,4.7628355
408,749,4.73545
408,545,4.7118673
408,495,4.6822667
408,406,4.670114
408,1352,4.6487083
408,1578,4.6192923
408,47,4.6066213
408,487,4.5542974
408,605,4.520207
408,197,4.519239
408,177,4.4986296
408,277,4.490034
408,996,4.4736376
408,472,4.4644175
408,425,4.450059
408,313,4.438475
409,1220,5.4233885
409,1111,5.07874
409,169,5.0718513
409,915,5.057248
409,343,5.0508795
409,461,5.038127
409,1140,4.916393
409,49,4.8852654
409,1011,4.863304
409,97,4.8632846
409,645,4.8487353
409,21,4.8057065
409,316,4.7478423
409,749,4.741996
409,649,4.7195992
409,168,4.698066
409,1330,4.6872845
409,171,4.6685123
409,173,4.6462073
409,714,4.6271777
410,55,6.457901
410,10,5.6537747
410,650,5.6328144
410,126,5.6096954
410,191,5.600855
410,198,5.5686045
410,501,5.561968
410,1129,5.540205
410,355,5.4982057
410,509,5.4931574
410,155,5.445057
410,75,5.423258
410,156,5.3973684
410,204,5.3917522
410,41,5.3870735
410,171,5.3860455
410,523,5.3493924
410,528,5.345243
410,1064,5.3365517
410,97,5.335135
411,1146,5.3762364
411,505,5.3376126
411,1111,5.2890778
411,270,5.24479
411,311,5.2217813
411,1107,5.200592
411,250,5.1898804
411,165,5.1497316
411,650,5.1052246
411,248,5.0112267
411,541,5.007792
411,709,4.9768724
411,809,4.975873
411,256,4.9300847
411,849,4.919454
411,155,4.912284
411,295,4.906443
411,1254,4.8874598
411,1226,4.867416
411,587,4.867194
412,113,5.821482
412,893,5.72398
412,1010,5.401267
412,309,5.3973885
412,205,5.2235937
412,915,5.1578193
412,1114,5.120597
412,1430,5.0602884
412,1330,5.0359144
412,949,4.9993215
412,55,4.993908
412,88,4.9562826
412,749,4.922995
412,608,4.900459
412,645,4.8948846
412,996,4.8811073
412,650,4.852602
412,1226,4.8504987
412,222,4.804457
412,47,4.788607
413,196,4.715353
413,177,4.602
413,478,4.594682
413,642,4.569948
413,113,4.5492144
413,928,4.4801927
413,1011,4.445795
413,212,4.440101
413,486,4.3974724
413,1220,4.3391647
413,1330,4.297854
413,858,4.288959
413,788,4.2566223
413,197,4.2554245
413,184,4.235944
413,314,4.201092
413,355,4.18114
413,55,4.134938
413,343,4.1304092
413,749,4.1192927
414,1111,5.3933864
414,645,5.3421474
414,1578,5.1445193
414,527,5.129133
414,314,5.1205544
414,188,5.1115184
414,283,5.097047
414,1117,5.0778427
414,170,5.06175
414,915,4.9788895
414,191,4.8977017
414,355,4.8639593
414,749,4.819231
414,277,4.7478294
414,1003,4.737515
414,344,4.7267494
414,1238,4.7204657
414,1129,4.712567
414,291,4.6812305
414,998,4.648048
415,527,5.767611
415,126,5.4985933
415,113,5.4186826
415,127,5.3009267
415,55,5.295484
415,1117,5.287752
415,168,5.2206864
415,406,5.1211863
415,170,5.1054196
415,186,5.103173
415,1111,5.035432
415,11,5.035158
415,650,5.0269938
415,179,4.99715
415,344,4.954386
415,191,4.9213443
415,523,4.873254
415,582,4.868312
415,609,4.837124
415,1008,4.8263116
416,99,5.03943
416,1330,4.9114323
416,1124,4.898275
416,18,4.8781486
416,541,4.8624296
416,599,4.8437448
416,59,4.7896047
416,1485,4.755812
416,691,4.702193
416,646,4.672141
416,509,4.670754
416,63,4.617911
416,1292,4.616781
416,612,4.615354
416,698,4.6077476
416,746,4.6062837
416,1496,4.590504
416,344,4.583437
416,1441,4.5786967
416,1430,4.5740685
417,250,5.5939074
417,165,5.2147093
417,173,4.9836683
417,1146,4.8940096
417,172,4.8266745
417,171,4.819302
417,971,4.7772307
417,209,4.7751207
417,95,4.752884
417,256,4.733944
417,49,4.69415
417,383,4.682666
417,401,4.6728544
417,146,4.667493
417,587,4.6231904
417,749,4.601135
417,183,4.6003275
417,168,4.5769987
417,194,4.5736403
417,1182,4.5532813
418,914,5.5581875
418,1252,5.3669386
418,113,5.154241
418,177,5.1310105
418,390,5.0928454
418,517,5.0322666
418,478,4.999842
418,477,4.982959
418,342,4.937872
418,742,4.885349
418,482,4.8783903
418,1441,4.8760867
418,142,4.856924
418,491,4.8432374
418,601,4.838203
418,1118,4.7886624
418,313,4.7878857
418,490,4.7074957
418,970,4.7072544
418,425,4.702874
419,646,5.5026116
419,132,5.498513
419,611,5.4145584
419,655,5.2395654
419,659,5.1664944
419,612,5.1479187
419,210,5.128268
419,1394,5.126341
419,528,5.100235
419,198,5.1001153
419,524,5.0832624
419,1012,5.074253
419,509,5.015127
419,1190,5.010782
419,1141,4.9515553
419,746,4.9480543
419,1352,4.9451075
419,648,4.93111
419,858,4.8963523
419,502,4.889565
420,250,5.073257
420,308,4.884623
420,1012,4.873281
420,611,4.870705
420,194,4.834812
420,937,4.8171406
420,41,4.7970324
420,183,4.7626
420,165,4.7075896
420,311,4.7035737
420,270,4.6848774
420,1118,4.6793537
420,501,4.6488075
420,1264,4.607349
420,479,4.5759764
420,100,4.5192447
420,523,4.501708
420,316,4.4780483
420,172,4.47697
420,643,4.467155
421,509,5.6340156
421,63,5.566695
421,1485,5.5453854
421,1118,5.4819794
421,311,5.47157
421,295,5.4654303
421,1012,5.452856
421,189,5.4407625
421,316,5.409371
421,1330,5.3641076
421,950,5.354436
421,425,5.332039
421,100,5.2909966
421,653,5.278148
421,428,5.247388
421,1054,5.2356787
421,895,5.2282906
421,21,5.212708
421,165,5.210842
421,691,5.200337
422,849,6.0111933
422,536,5.9015937
422,331,5.864535
422,1485,5.8012257
422,906,5.716271
422,916,5.700008
422,1049,5.632244
422,643,5.6239576
422,971,5.622143
422,848,5.618848
422,1013,5.551981
422,464,5.5340905
422,1314,5.5305834
422,159,5.524794
422,467,5.498222
422,712,5.4863796
422,479,5.452872
422,661,5.432247
422,1068,5.405552
422,742,5.4014664
423,165,5.3068585
423,218,4.7833347
423,63,4.7781115
423,113,4.7226796
423,311,4.5552244
423,1033,4.5173526
423,192,4.454826
423,160,4.437145
423,228,4.410762
423,295,4.404296
423,86,4.38134
423,513,4.371079
423,980,4.3500094
423,738,4.343148
423,314,4.334717
423,1054,4.3284674
423,250,4.315508
423,406,4.3085346
423,1013,4.2803836
423,132,4.2738194
424,611,4.9333234
424,501,4.8651366
424,198,4.803505
424,168,4.7404385
424,609,4.703682
424,165,4.621111
424,528,4.616636
424,513,4.604571
424,998,4.6041803
424,523,4.5842934
424,164,4.5583344
424,485,4.540539
424,1129,4.5396953
424,606,4.5184236
424,509,4.508543
424,832,4.497258
424,957,4.4917035
424,476,4.482389
424,250,4.447906
424,191,4.4384303
425,456,6.327965
425,933,6.196953
425,65,6.0683584
425,63,6.0599976
425,165,6.0439873
425,954,5.878503
425,295,5.8777494
425,980,5.845458
425,841,5.814026
425,1207,5.802386
425,280,5.7784443
425,40,5.7427583
425,936,5.6670566
425,314,5.6485705
425,1033,5.598147
425,158,5.577902
425,144,5.521034
425,1109,5.519561
425,643,5.486246
425,1013,5.446432
426,250,5.599288
426,1010,5.319873
426,188,5.0928407
426,611,5.074373
426,1226,5.0496874
426,47,5.039389
426,749,5.036529
426,510,5.004415
426,1114,5.0011997
426,464,4.998721
426,1212,4.9946804
426,527,4.9945464
426,113,4.973316
426,610,4.9685316
426,741,4.9405737
426,205,4.842747
426,766,4.8326015
426,959,4.8218575
426,1111,4.819458
426,915,4.764025
427,123,5.5557904
427,897,5.54556
427,511,5.530469
427,1330,5.525349
427,283,5.521843
427,1430,5.4615607
427,1111,5.4491997
427,1525,5.409252
427,1441,5.380404
427,510,5.367675
427,882,5.2997675
427,55,5.2972374
427,509,5.2675576
427,58,5.2102375
427,314,5.1914787
427,196,5.1293135
427,1436,5.1143928
427,863,5.113438
427,177,5.1127424
427,118,5.103307
428,749,5.6767464
428,343,5.601682
428,505,5.5008974
428,1111,5.4639425
428,1254,5.432939
428,155,5.430527
428,848,5.380815
428,1330,5.3514566
428,1430,5.3391633
428,1525,5.298341
428,1220,5.292208
428,1441,5.2623715
428,915,5.2394915
428,47,5.219751
428,118,5.214365
428,1146,5.2052126
428,223,5.201494
428,1382,5.1998334
428,809,5.1700764
428,541,5.1467657
429,343,5.690981
429,1485,5.4999557
429,464,5.484732
429,895,5.4827805
429,639,5.417562
429,55,5.374793
429,512,5.361082
429,1441,5.3542967
429,848,5.354078
429,178,5.335006
429,1330,5.216653
429,1430,5.2043595
429,181,5.1844015
429,690,5.157779
429,198,5.135248
429,742,5.1152725
429,184,5.099676
429,610,5.0973415
429,1055,5.0897865
429,505,5.0876603
430,250,5.04823
430,270,4.795958
430,165,4.7731023
430,311,4.762236
430,173,4.7597084
430,55,4.6143866
430,168,4.546638
430,1010,4.4812207
430,501,4.415612
430,1485,4.3968964
430,283,4.363331
