user,pos_item,neg_item
660,1209,208
660,1267,327
662,780,1035
662,260,277
662,1385,277
662,1270,1544
662,1580,594
662,551,673
662,1282,366
662,480,1035
662,661,596
662,891,888
662,1,1030
662,595,888
662,1032,1544
662,364,153
662,1025,1064
662,1029,1030
662,588,596
662,1566,558
662,1033,1035
662,1024,366
662,48,594
662,788,1064
662,367,1544
662,653,1064
662,2,673
662,1073,673
662,1097,594
662,926,153
662,344,558
662,19,366
662,410,1030
662,748,888
662,110,1035
662,585,1544
662,589,1064
662,377,277
662,1370,594
662,1527,1030
662,380,1035
662,316,888
669,318,1135
669,527,1135
669,112,480
669,1676,1377
669,1356,836
669,1580,70
669,10,270
669,1372,187
669,380,480
669,733,662
669,552,353
669,329,849
669,107,1377
669,736,70
669,1525,367
669,168,153
669,761,76
669,1280,187
669,296,175
669,1411,1573
669,1213,76
669,72,1523
669,1245,153
669,608,480
669,36,662
669,110,230
669,764,1544
669,1243,1573
669,235,230
669,529,1377
669,778,70
669,1639,662
669,34,153
669,1050,1377
669,1393,1644
669,32,1562
669,150,70
669,293,187
669,628,187
669,1183,153
669,431,353
669,1584,344
669,535,836
669,1059,153
669,21,230
669,159,562
669,1466,1405
669,1682,707
669,161,849
669,1594,353
669,300,849
669,322,76
669,1054,367
669,781,1135
669,590,270
669,508,1135
669,1672,1523
669,627,480
669,1268,70
669,524,1377
669,1265,1377
669,223,1352
669,1148,1544
669,1060,175
669,1517,230
669,1,230
669,342,153
669,39,849
669,497,1544
669,180,187
669,104,1544
669,1641,344
669,1171,1405
669,440,1573
669,1500,1644
669,1476,562
669,514,836
669,471,1135
669,543,707
669,357,1352
669,356,76
669,588,662
669,339,76
669,1569,367
669,700,1523
669,372,70
669,852,187
669,45,1377
669,333,76
669,368,1644
669,1457,836
669,216,1135
669,252,353
669,539,1544
669,371,662
669,1391,70
669,587,187
669,586,480
669,585,1377
669,1614,367
669,1307,1135
669,1197,849
669,1394,662
669,1259,836
669,1288,1523
669,1270,1544
669,1220,662
669,1285,153
669,1663,270
669,1297,70
669,1378,1562
669,1228,562
669,1196,1135
669,1090,562
669,1231,353
669,1222,849
669,1246,230
669,1302,1352
669,1097,1377
669,592,76
669,50,480
669,1617,367
669,1089,353
669,47,1135
669,6,187
669,555,270
669,1645,70
669,1589,1573
669,1034,562
669,521,175
669,259,480
669,1620,662
669,1473,1544
669,246,1377
669,1147,1644
669,457,344
669,1249,70
669,589,353
669,1625,270
669,861,1573
669,16,1523
669,1610,849
669,474,1644
669,482,836
669,1343,1405
669,163,153
669,490,480
669,1407,562
669,454,707
669,319,367
673,1184,1060
673,527,994
673,1406,911
673,593,866
673,501,1060
673,670,590
673,318,508
673,608,1673
673,1411,168
673,213,86
673,296,1678
673,211,613
673,1280,350
673,347,273
673,1635,1095
673,36,724
673,446,1624
673,1277,350
673,247,254
673,1041,764
673,800,1589
673,1393,805
673,34,74
673,321,273
673,306,290
673,1243,1589
673,1176,1044
673,25,4
673,1412,151
673,314,1279
673,326,838
673,58,280
673,293,273
673,32,280
673,1354,1584
673,1179,301
673,21,1279
673,1094,1535
673,1183,1095
673,41,235
673,199,140
673,1482,1366
673,1392,1268
673,345,805
673,1059,4
673,300,1044
673,529,866
673,778,613
673,412,230
673,534,1399
673,1040,1095
673,110,1279
673,1046,1673
673,202,866
673,1680,866
673,531,994
673,322,350
673,94,301
673,1466,1613
673,448,590
673,222,175
673,753,650
673,1357,1401
673,1545,1488
673,337,140
673,506,614
673,1507,4
673,97,614
673,1177,301
673,1117,86
673,1554,1508
673,562,4
673,1396,911
673,1596,1416
673,1120,290
673,538,151
673,57,802
673,372,613
673,1643,1268
673,147,350
673,1542,1044
673,1480,168
673,1093,235
673,45,613
673,299,1535
673,621,1060
673,1611,140
673,385,290
673,892,230
673,35,1060
673,851,1366
673,1003,1095
673,167,764
673,14,508
673,82,230
673,1365,1678
673,253,1584
673,266,254
673,893,74
673,450,230
673,767,1624
673,1417,838
673,1442,1044
673,781,290
673,148,273
673,537,994
673,1483,254
673,1651,1613
673,331,86
673,1207,1535
673,1084,280
673,1247,724
673,924,140
673,1251,764
673,154,168
673,902,350
673,1014,235
673,858,590
673,1193,650
673,1208,1416
676,1270,1409
676,480,608
676,260,141
676,1617,354
676,1,1409
676,441,312
676,34,1550
676,1265,778
676,357,852
676,11,500
676,597,141
676,223,339
676,367,70
676,1060,500
676,1569,700
676,587,1020
676,356,312
676,588,1409
676,39,673
676,1641,435
676,1042,1089
676,380,510
676,1580,1268
676,539,1409
676,1485,485
676,1517,1645
676,450,612
676,231,510
676,104,1409
676,543,65
676,586,999
676,344,159
676,180,778
676,368,784
676,788,339
676,1457,514
676,5,159
676,333,159
676,1377,724
676,542,612
676,216,585
676,466,339
676,445,413
676,153,1550
676,3,999
676,432,1409
676,762,70
676,1005,612
676,88,585
676,19,372
676,1136,162
676,69,778
676,1259,354
676,1307,1461
676,1197,312
676,1257,1374
676,1073,673
676,1394,1370
676,1476,141
676,934,413
676,527,435
676,318,435
676,1213,339
676,593,1663
676,296,852
676,337,1645
676,1682,1020
676,1393,999
676,32,1500
676,150,372
676,110,1089
676,1408,485
676,1673,608
676,1466,65
676,62,135
676,1357,1268
676,1584,724
676,161,1515
676,1396,162
676,36,724
676,1271,1645
676,524,70
676,16,700
676,1639,1374
676,25,784
676,94,1409
676,805,514
676,22,435
676,628,673
676,508,435
676,253,1663
676,266,510
676,802,141
676,832,1550
676,454,1370
676,590,637
676,1672,1461
676,280,435
676,409,413
676,1620,585
676,1586,852
676,350,510
676,292,1020
676,511,500
676,1027,339
676,491,1515
676,79,1089
676,74,1500
676,1416,141
676,31,159
676,168,1550
676,1442,1268
676,765,778
676,858,437
676,50,1089
676,1198,339
676,1196,435
676,1219,1409
676,47,778
676,1242,700
676,1214,435
676,1221,1374
676,1240,852
676,1258,354
677,778,1036
677,1124,661
677,1343,1479
677,1404,1036
677,615,661
677,923,750
677,858,1592
677,951,1036
677,912,1240
677,903,1220
677,1252,1479
677,1204,345
677,1230,1036
677,1221,1220
677,318,750
677,1256,1240
677,1193,1479
677,1225,1036
677,527,750
677,919,1036
677,1234,1287
677,969,940
677,1041,1592
677,1209,1036
677,906,940
677,959,345
677,1242,1287
677,1350,1220
677,1594,589
677,1263,1240
677,1103,661
677,1269,661
677,34,940
677,1266,1036
677,1215,589
677,1104,1479
677,926,1592
677,1172,1036
677,1228,661
677,1089,589
677,110,589
677,222,345
677,1265,1036
677,953,1036
677,1302,1287
677,314,589
677,1303,589
677,1674,750
677,147,1240
677,1307,940
677,902,940
677,1466,1220
677,1393,1592
677,164,1479
677,1099,1220
677,1678,750
677,1645,1036
677,602,1220
677,944,1036
677,1177,1287
677,36,1220
677,1246,940
677,1086,1240
677,495,589
677,1625,661
677,151,345
677,1584,1479
677,116,1592
677,1227,1220
677,477,1287
677,1484,940
678,1097,648
678,1130,12
678,1,1197
678,1517,741
678,608,891
678,34,1059
678,1673,144
678,1259,648
678,110,322
678,524,1391
678,266,173
678,480,1407
678,661,1027
678,551,564
678,1286,880
678,277,520
678,1544,648
678,858,564
678,527,891
678,1104,741
678,1225,1197
678,922,65
678,1617,648
678,919,173
678,50,173
678,318,520
678,904,296
678,260,564
678,928,1389
678,926,208
678,1219,1059
678,1196,1323
678,924,520
678,36,891
678,900,891
678,1136,1407
678,595,322
678,1278,187
678,1090,1407
678,921,648
678,1265,1391
678,1307,327
678,1258,648
678,581,1027
678,150,880
678,1584,296
678,1214,1389
678,1387,891
678,994,1323
678,541,173
678,594,327
678,32,208
678,440,564
678,1270,1197
678,1674,187
678,1012,741
678,589,144
678,1274,322
678,914,12
678,1035,173
678,1200,520
678,1291,1059
678,1269,741
678,1094,741
678,1285,1391
678,1042,322
678,477,173
678,1635,648
678,1376,208
678,137,891
678,1095,1059
678,1032,880
678,1073,1027
678,1198,327
678,1036,1197
678,1172,1391
678,1288,208
678,1302,880
678,1210,1407
678,1240,322
678,1096,648
678,1124,1391
678,1127,1197
678,1186,648
678,1257,65
678,1246,1059
678,1297,648
678,592,1407
678,1347,296
678,1663,1389
678,1321,520
678,1205,1027
678,1081,327
678,1275,327
678,1220,187
678,1290,891
678,1375,1323
678,1129,12
678,709,648
678,1088,144
678,1135,65
678,1033,173
678,1587,144
678,1373,880
678,610,648
678,1346,296
678,1091,173
678,1128,1389
678,1330,1391
678,1381,1323
678,1326,891
678,1292,173
678,593,1391
678,590,564
678,1188,144
678,1393,12
678,222,187
678,457,520
678,1610,322
678,1271,173
678,1192,65
678,377,208
678,1215,144
678,1408,1197
678,1183,741
678,1566,1391
678,778,65
678,161,1407
678,1266,880
678,1535,1027
678,357,296
678,1653,891
678,1682,1389
678,238,1059
678,299,880
678,47,65
678,1641,1323
678,491,144
678,685,144
678,450,173
678,388,741
678,597,880
678,145,564
678,364,1059
678,16,208
678,1343,187
678,356,12
678,1580,891
678,1639,891
678,539,1197
678,324,1027
678,348,322
678,1573,12
678,339,327
678,1370,12
678,223,296
678,342,1407
678,733,891
678,1414,144
678,151,520
678,1372,187
678,454,741
678,1611,1197
678,514,648
678,171,1059
678,141,144
678,345,208
678,1619,1391
678,538,520
678,1614,648
678,1356,648
678,1092,208
678,1047,648
678,329,322
678,230,1197
678,799,741
678,1367,1389
678,1527,1059
678,1441,648
678,1625,564
678,380,1407
678,198,322
678,1015,1407
678,367,648
678,1569,208
678,500,520
678,587,187
678,288,564
678,1020,1027
678,780,880
678,372,1197
678,586,12
678,1608,648
678,180,187
678,1656,648
678,1339,741
678,351,564
678,317,1323
678,1060,520
678,508,296
678,497,648
678,553,891
678,1396,1389
678,802,144
678,426,322
678,10,1391
678,748,1407
678,628,327
678,1409,1059
678,177,1323
678,786,648
678,408,208
678,224,648
678,410,880
678,860,1027
678,165,65
678,1385,648
678,1320,327
678,178,187
678,57,564
678,1606,12
678,984,144
678,316,648
678,1676,648
678,653,1027
678,2,144
678,1612,327
678,1552,12
678,552,564
678,517,187
678,537,296
678,203,1389
678,282,1027
678,353,322
678,196,1197
678,236,741
678,1593,327
678,1377,648
678,736,891
678,783,648
678,1554,1323
678,188,1391
678,1513,564
678,550,65
678,724,891
678,1603,296
678,31,1407
678,218,327
678,742,1027
678,253,1389
678,481,648
678,788,1027
678,1416,144
678,24,144
678,486,648
678,542,520
678,442,564
678,830,144
678,185,564
678,1191,12
678,879,144
678,1588,1059
678,48,1323
678,273,187
678,338,173
678,1363,65
678,544,741
678,1464,1197
678,436,208
678,1586,322
678,1353,891
678,366,296
678,153,1059
678,193,520
678,818,880
678,1037,1391
678,186,1407
678,455,208
678,1562,1391
678,489,891
678,533,880
678,430,1391
678,1644,1197
678,15,1389
685,1210,1552
685,1356,1374
685,1197,1269
685,589,1200
685,1035,1200
685,480,1673
685,266,588
685,1580,1220
685,648,1374
685,524,1269
685,1196,325
685,1270,1234
685,260,551
685,1240,1552
685,1214,552
685,1198,325
685,1291,1234
685,1036,1269
685,110,552
685,457,1200
685,1387,1220
685,1408,1200
685,1610,1552
685,541,588
685,1276,325
685,1129,1220
685,951,588
685,908,1269
685,1136,1374
685,1079,1234
685,1,1234
685,1259,1374
685,1307,1673
685,497,1220
685,1663,325
685,1265,1269
685,1080,1234
685,356,1552
685,380,551
685,357,325
685,590,552
685,1676,1220
685,733,1374
687,1270,1544
687,1541,733
687,1194,1552
687,924,1385
687,1179,1552
687,105,1608
687,381,737
687,527,782
687,1611,1385
687,36,708
687,593,1479
687,318,160
687,608,185
687,590,1573
687,296,339
687,34,540
687,529,1608
687,110,1088
687,25,1644
687,300,1552
687,515,339
687,1635,1544
687,281,540
687,1183,540
687,235,1088
687,32,1644
687,337,737
687,1265,1385
687,39,1552
687,1641,733
687,348,1552
687,21,1088
687,1449,782
687,1500,1544
687,471,160
687,357,1479
687,551,185
687,707,708
687,589,540
687,555,339
687,480,185
687,457,733
687,474,1608
687,1580,737
687,377,1644
687,1370,160
687,1527,1385
687,349,1552
687,780,1544
687,288,1573
687,1597,782
687,1377,1608
687,1586,1552
687,376,1644
687,353,1573
687,165,1479
687,44,160
687,316,737
687,736,708
687,1627,1385
687,434,1088
687,208,1544
687,153,540
687,1252,1573
687,111,1479
687,50,1088
687,1089,540
687,1219,1608
687,1214,733
687,1200,782
687,1240,1552
687,247,1544
687,1674,339
687,1036,737
687,1625,185
687,1343,708
687,47,1385
687,16,1644
687,454,733
687,1407,1552
687,1332,782
687,1127,1608
687,1610,1552
687,350,1552
687,543,1479
687,22,160
687,1092,1644
687,481,160
687,587,339
687,70,737
687,225,1088
687,103,1544
687,1620,1385
687,1648,708
687,436,1573
687,18,733
687,1320,339
687,415,1544
687,427,782
687,260,185
687,1196,1479
687,1206,708
687,1097,1608
687,1210,540
687,1584,733
687,1374,737
687,1396,782
687,788,185
687,24,1088
687,196,1385
687,1307,1499
687,1197,1608
687,1393,1573
687,1639,708
687,902,540
687,425,737
689,1334,1197
689,1346,1265
689,908,1453
689,425,1100
689,265,295
689,222,444
689,17,295
689,1188,295
689,58,736
689,380,295
689,39,295
689,440,444
689,1094,427
689,1408,1037
689,1183,295
689,534,276
689,1643,736
689,81,435
689,1393,1197
689,266,1453
689,1569,1265
689,11,1100
689,7,444
689,151,1037
689,539,1197
689,804,427
689,1441,1100
689,613,1100
689,468,435
689,46,276
689,207,1265
689,249,1453
689,1339,1037
689,140,1197
689,339,427
689,105,1265
689,1353,736
689,1409,1453
689,224,1100
689,237,1100
689,3,1037
689,1496,1197
689,236,1265
689,378,1037
689,168,1453
689,1398,276
689,924,435
689,1097,1100
689,1206,736
689,750,427
689,260,444
689,1253,435
689,589,295
689,1200,276
692,1193,193
692,1617,610
692,176,174
692,541,172
692,1267,160
692,1198,350
692,733,662
692,527,193
692,318,193
692,551,288
692,1202,196
692,1203,610
692,32,1680
692,141,597
692,1199,1088
692,29,748
692,923,517
692,1584,762
692,1246,204
692,1263,1407
692,1196,193
692,608,480
692,1641,312
692,21,338
692,858,442
692,1221,662
692,171,1461
692,2,174
692,1299,517
692,1300,762
692,1080,95
692,800,288
692,1580,662
692,1136,160
692,1414,1088
692,1120,548
692,908,196
692,296,1680
692,904,350
692,1089,172
692,1210,350
692,1296,160
692,1041,610
692,1356,517
692,329,1407
692,1234,204
692,198,1407
692,81,1680
692,1288,1461
692,1682,597
692,50,172
692,903,762
692,1674,312
692,589,748
692,1269,610
692,1171,196
692,1673,480
692,1248,312
692,110,338
692,1259,196
692,1466,597
692,661,350
692,1035,548
692,1129,160
692,1600,1680
692,70,1680
692,648,517
692,364,95
692,1,95
692,1405,662
692,616,442
692,1266,762
692,996,338
692,1090,1407
692,1200,548
692,750,174
692,1222,350
692,991,312
692,161,748
692,1408,338
692,151,95
692,1094,196
692,356,160
692,780,762
692,1391,517
692,1616,597
692,647,597
692,1586,1407
692,466,312
692,1676,610
692,593,1562
692,457,548
692,1240,350
692,1214,193
692,1219,95
692,1127,196
692,47,193
692,866,1680
692,1036,1680
692,1625,288
692,1610,1407
692,373,1407
692,1126,193
692,225,95
692,786,517
692,259,1088
692,185,480
692,24,1088
692,1135,193
692,303,662
692,879,174
692,1556,597
692,379,172
692,260,204
692,1197,312
692,1291,1461
692,377,204
692,555,160
692,6,662
692,349,350
692,1370,762
692,1573,288
692,380,480
692,1527,610
692,112,338
692,1608,517
692,165,196
692,1101,350
692,1429,1680
692,1047,1088
692,42,1461
692,292,597
692,1320,160
692,1552,1407
692,1179,1088
692,1225,762
692,1243,288
692,1073,312
692,1009,662
692,316,517
692,849,597
692,1097,762
692,714,662
692,1175,610
692,1213,160
692,1500,204
692,1396,196
692,1620,1680
692,164,193
692,22,193
692,340,312
692,10,1562
692,736,662
692,1207,160
692,1678,196
692,1231,748
692,953,517
692,994,193
692,678,1088
692,1206,350
692,337,762
692,150,196
692,1079,610
692,235,204
692,1653,662
692,917,160
692,1594,174
692,1307,1562
692,1393,1461
692,477,548
692,300,172
692,778,517
692,36,762
692,1633,597
692,62,748
692,454,1407
692,538,204
692,412,1461
692,1392,312
692,1061,517
692,11,193
692,222,1562
692,1271,338
692,1480,548
692,45,762
692,1404,1680
692,272,350
692,25,95
692,1542,662
692,1648,662
692,805,517
692,508,193
692,1635,610
692,1476,597
692,491,748
692,1611,196
692,475,1407
692,194,312
692,230,204
692,1660,160
692,627,480
692,1589,1680
692,253,350
692,31,350
692,436,442
692,1003,338
692,640,1407
692,532,312
692,919,172
692,1028,610
692,1220,160
692,720,748
692,1387,762
692,368,1461
692,474,548
692,1518,597
692,832,338
692,1343,196
692,1615,172
692,1092,1088
692,494,517
692,482,610
692,521,1562
692,1459,1461
692,861,442
692,280,1562
692,100,1407
692,587,312
692,1597,160
692,257,548
692,1515,748
692,1479,350
698,1310,10
698,1198,329
698,480,1210
698,541,260
698,1278,1214
698,1348,1196
698,1261,736
698,1645,1197
698,1339,1197
698,532,1552
698,1320,1375
698,610,1356
698,842,112
698,924,914
698,1240,329
698,1206,1214
698,750,1196
698,1199,1527
698,968,1356
698,1301,1527
698,1215,1210
698,1253,1552
698,1584,10
698,1127,1197
698,1374,736
698,1097,1356
698,29,1552
698,1580,736
698,1372,914
698,1573,858
698,442,861
698,1391,10
698,76,329
698,780,1527
698,296,1375
698,923,736
698,1276,1214
698,1222,329
698,593,10
698,1208,329
698,1233,1196
698,527,736
698,1200,112
698,1298,1356
698,110,1210
698,318,1214
698,1394,914
698,223,1375
698,1288,1527
698,1259,1356
698,235,590
698,919,260
698,1291,1197
698,1073,260
698,592,914
698,1193,10
698,720,112
698,162,1196
698,111,858
698,1136,1552
698,954,861
698,1207,1552
698,1201,590
698,1235,1527
698,529,1197
698,1213,914
698,25,1356
698,663,1197
698,1449,1375
698,1,112
698,1285,1197
698,1673,260
698,1282,1197
698,1266,1197
698,599,1210
698,32,1214
698,337,1197
698,1517,1197
698,293,1196
698,1270,112
698,1610,329
698,1258,1527
698,1246,1210
698,594,736
698,1036,1197
698,493,914
698,354,1356
698,16,1527
698,474,1356
698,1275,1210
698,1377,736
699,111,688
699,1589,1429
699,235,316
699,21,455
699,1408,393
699,457,112
699,589,174
699,349,54
699,480,830
699,1580,736
699,1573,1583
699,368,648
699,494,216
699,163,160
699,1049,1544
699,1608,88
699,1597,544
699,376,208
699,165,1488
699,1518,765
699,1356,836
699,1527,725
699,434,241
699,1385,575
699,653,9
699,1586,295
699,780,122
699,1552,329
699,996,1544
699,786,460
699,292,1004
699,552,885
699,748,1515
699,170,1616
699,442,564
699,423,420
699,547,809
699,798,455
699,485,1037
699,1432,1383
699,153,886
699,204,102
699,990,462
699,360,216
699,998,1513
699,1,88
699,1265,1599
699,1500,1614
699,1517,765
699,799,688
699,700,818
699,1042,809
699,551,7
699,497,1544
699,356,9
699,11,71
699,513,1604
699,1171,1438
699,1414,1556
699,1020,505
699,380,172
699,852,782
699,1425,316
699,141,429
699,471,216
699,1317,1004
699,317,387
699,367,1474
699,1569,1461
699,339,54
699,104,419
699,344,20
699,252,174
699,478,1458
699,231,420
699,532,544
699,1457,1453
699,1440,468
699,371,203
699,237,316
699,1593,364
699,1391,1055
699,1588,577
699,236,648
699,333,9
699,784,169
699,586,540
699,450,172
699,473,364
699,1526,704
699,520,519
699,248,725
699,435,736
699,719,1670
699,569,387
699,1460,1047
699,1390,1604
699,256,836
699,275,305
699,516,1429
699,813,1562
699,351,743
699,1550,886
699,355,54
699,1353,1616
699,304,418
699,415,393
699,603,505
699,432,588
699,1021,169
699,747,1499
699,64,203
699,881,540
699,374,112
699,437,564
699,12,1055
699,1167,1383
699,867,736
699,733,1488
699,1015,418
699,590,885
699,1676,688
699,1615,172
699,340,15
699,86,462
699,609,1055
699,1605,1037
699,173,420
699,250,7
699,50,172
699,47,65
699,608,505
699,296,223
699,1213,1556
699,1089,295
699,6,20
699,1396,1641
699,1466,418
699,22,468
699,1061,65
699,1598,809
699,1352,537
699,246,648
699,1050,1614
699,318,1004
699,593,1665
699,306,1458
699,529,65
699,32,119
699,800,1583
699,1682,1005
699,308,809
699,1095,575
699,150,468
699,307,160
699,36,704
699,1594,241
699,300,174
699,1401,1616
699,161,849
699,1584,60
699,1393,688
699,524,1599
699,805,1644
699,1271,216
699,1653,782
699,832,419
699,322,809
699,647,329
699,628,460
699,1621,88
699,1672,208
699,1633,818
699,62,295
699,280,119
699,1006,429
699,350,329
699,802,830
699,1003,419
699,605,1614
699,1190,1513
699,1651,1055
699,271,455
699,1399,544
699,525,1604
699,491,1453
699,31,849
699,140,1383
699,79,174
699,209,216
699,1363,634
699,882,1488
699,788,122
699,2,743
699,1407,295
699,595,849
699,1625,1556
